transaction_pk,car_name,nominal_kwh
410,BYD Dolphin GLX,44.9
413,BYD Dolphin GLX,44.9
414,BYD Dolphin GLX,44.9
419,Volvo EC40 Ultra ,78.0
420,Volvo EC40 Ultra ,78.0
421,Volvo EC40 Ultra ,78.0
422,Volvo EC40 Ultra ,78.0
428,Volvo EC40 Ultra ,78.0
429,Volvo EC40 Ultra ,78.0
430,Volvo EC40 Ultra ,78.0
431,Volvo EC40 Ultra ,78.0
432,Volvo EC40 Ultra ,78.0
433,Volvo EC40 Ultra ,78.0
434,Volvo EC40 Ultra ,78.0
435,Volvo EC40 Ultra ,78.0
437,Volvo EC40 Ultra ,78.0
444,Volvo EC40 Ultra ,78.0
448,Volvo EC40 Ultra ,78.0
460,Volvo EC40 Ultra ,78.0
462,BYD Dolphin GLX,44.9
463,BYD Dolphin GLX,44.9
464,BYD Dolphin GLX,44.9
465,BYD Dolphin GLX,44.9
466,BYD Dolphin GLX,44.9
467,BYD Dolphin GLX,44.9
468,Volvo EC40 Ultra ,78.0
469,Volvo EC40 Ultra ,78.0
494,BYD Dolphin GLX,44.9
499,Volvo EC40 Ultra ,78.0
500,Volvo EC40 Ultra ,78.0
501,Volvo EC40 Ultra ,78.0
502,Volvo EC40 Ultra ,78.0
503,Volvo EC40 Ultra ,78.0
514,Volvo EC40 Ultra ,78.0
515,Volvo EC40 Ultra ,78.0
516,Volvo EC40 Ultra ,78.0
517,BYD Dolphin GLX,44.9
518,Volvo EC40 Ultra ,78.0
519,Volvo EC40 Ultra ,78.0
520,Volvo EC40 Ultra ,78.0
521,Volvo EC40 Ultra ,78.0
522,Volvo EC40 Ultra ,78.0
524,Volvo EC40 Ultra ,78.0
531,Volvo EC40 Ultra ,78.0
532,Volvo EC40 Ultra ,78.0
534,Volvo EC40 Ultra ,78.0
538,BYD Dolphin GLX,44.9
543,Volvo EC40 Ultra ,78.0
544,Volvo EC40 Ultra ,78.0
571,BYD Dolphin GLX,44.9
630,BYD Dolphin GLX,44.9
631,BYD Dolphin GLX,44.9
634,BYD Dolphin GLX,44.9
635,BYD Dolphin GLX,44.9
816,Volvo EC40 Ultra ,78.0
817,BYD Dolphin GLX,44.9
979,BYD Dolphin GLX,44.9
996,BYD Dolphin GLX,44.9
1027,BYD Dolphin GLX,44.9
1028,BYD Dolphin GLX,44.9
1029,BYD Dolphin GLX,44.9
1757,Volvo EC40 Ultra ,78.0
1758,Volvo EC40 Ultra ,78.0
1759,Volvo EC40 Ultra ,78.0
1762,Volvo EC40 Ultra ,78.0
1926,Volvo EC40 Ultra ,78.0
1927,Volvo EC40 Ultra ,78.0
1928,Volvo EC40 Ultra ,78.0
1929,Volvo EC40 Ultra ,78.0
1937,Volvo EC40 Ultra ,78.0
1938,Volvo EC40 Ultra ,78.0
1943,Volvo EC40 Ultra ,78.0
1944,Volvo EC40 Ultra ,78.0
1945,Volvo EC40 Ultra ,78.0
1948,Volvo EC40 Ultra ,78.0
1951,Volvo EC40 Ultra ,78.0
1955,Volvo EC40 Ultra ,78.0
1971,Volvo EC40 Ultra ,78.0
1972,Volvo EC40 Ultra ,78.0
1973,Volvo EC40 Ultra ,78.0
1974,Volvo EC40 Ultra ,78.0
3071,BYD Dolphin GLX,44.9
3551,Volvo EC40 Ultra ,78.0
3591,Volvo EC40 Ultra ,78.0
3592,Volvo EC40 Ultra ,78.0
3593,Volvo EC40 Ultra ,78.0
3629,Volvo EC40 Ultra ,78.0
3645,Volvo EC40 Ultra ,78.0
3646,Volvo EC40 Ultra ,78.0
3655,Volvo EC40 Ultra ,78.0
3658,Volvo EC40 Ultra ,78.0
3662,Volvo EC40 Ultra ,78.0
3663,Volvo EC40 Ultra ,78.0
3664,Volvo EC40 Ultra ,78.0
3675,Volvo EC40 Ultra ,78.0
3676,Volvo EC40 Ultra ,78.0
3677,Volvo EC40 Ultra ,78.0
3682,Volvo EC40 Ultra ,78.0
3683,Volvo EC40 Ultra ,78.0
4375,Volvo EC40 Ultra ,78.0
4376,Volvo EC40 Ultra ,78.0
4377,Volvo EC40 Ultra ,78.0
4378,Volvo EC40 Ultra ,78.0
4379,Volvo EC40 Ultra ,78.0
4381,Volvo EC40 Ultra ,78.0
4382,Volvo EC40 Ultra ,78.0
4959,Volvo EC40 Ultra ,78.0
4960,Volvo EC40 Ultra ,78.0
4963,Volvo EC40 Ultra ,78.0
4964,Volvo EC40 Ultra ,78.0
4965,Volvo EC40 Ultra ,78.0
4966,Volvo EC40 Ultra ,78.0
4968,Volvo EC40 Ultra ,78.0
5282,Volvo EC40 Ultra ,78.0
5285,Volvo EC40 Ultra ,78.0
5290,Volvo EC40 Ultra ,78.0
5293,Volvo EC40 Ultra ,78.0
5297,Volvo EC40 Ultra ,78.0
5659,BYD Dolphin GLX,44.9
5962,Volvo EC40 Ultra ,78.0
6270,BYD Dolphin GLX,44.9
6277,Volvo EC40 Ultra ,78.0
6279,BYD Atto 3 Dynamic,49.92
6280,BYD Atto 3 Dynamic,49.92
6281,BYD Atto 3 Premium,60.48
6282,BYD Atto 3 Dynamic,49.92
6299,BYD Atto 3 Dynamic,49.92
6300,Volvo EC40 Ultra ,78.0
6331,BYD Atto 3 Dynamic,49.92
6333,Volvo EC40 Ultra ,78.0
6349,BYD Atto 3 Premium,60.48
6350,BYD Atto 3 Premium,60.48
6357,BYD Atto 3 Premium,60.48
6362,Volvo EC40 Ultra ,78.0
6363,Volvo EC40 Ultra ,78.0
6451,BYD Atto 3 Premium,60.48
6457,BYD Atto 3 Premium,60.48
6459,BYD Atto 3 Premium,60.48
6460,Volvo EC40 Ultra ,78.0
6461,Volvo EC40 Ultra ,78.0
6465,Volvo EC40 Ultra ,78.0
6484,BYD Atto 3 Dynamic,49.92
6486,BYD Atto 3 Dynamic,49.92
6487,BYD Atto 3 Dynamic,49.92
6491,BYD Atto 3 Dynamic,49.92
6492,BYD Atto 3 Dynamic,49.92
6493,BYD Atto 3 Dynamic,49.92
6494,BYD Atto 3 Premium,60.48
6502,BYD Atto 3 Premium,60.48
6521,BYD Atto 3 Premium,60.48
6522,BYD Atto 3 Dynamic,49.92
6543,BYD Atto 3 Premium,60.48
6584,BYD Atto 3 Premium,60.48
6690,BYD Atto 3 Premium,60.48
6720,Volvo EC40 Ultra ,78.0
6732,BYD Atto 3 Premium,60.48
6872,BYD Atto 3 Premium,60.48
6884,BYD Atto 3 Premium,60.48
6888,BYD Atto 3 Premium,60.48
6928,Volvo EC40 Ultra ,78.0
6929,Volvo EC40 Ultra ,78.0
6939,BYD Dolphin GLX,44.9
6951,BYD Atto 3 Premium,60.48
6963,BYD Atto 3 Dynamic,49.92
6967,BYD Dolphin GLX,44.9
6971,BYD Atto 3 Premium,60.48
6972,BYD Dolphin GLX,44.9
6974,BYD Atto 3 Premium,60.48
7003,BYD Atto 3 Premium,60.48
7016,BYD Atto 3 Dynamic,49.92
7017,BYD Atto 3 Premium,60.48
7024,BYD Atto 3 Dynamic,49.92
7040,BYD Atto 3 Premium,60.48
7056,BYD Dolphin GLX,44.9
7100,BYD Atto 3 Premium,60.48
7132,BYD Atto 3 Premium,60.48
7137,BYD Atto 3 Dynamic,49.92
7166,BYD Atto 3 Premium,60.48
7187,BYD Atto 3 Premium,60.48
7211,BYD Atto 3 Premium,60.48
7268,BYD Atto 3 Premium,60.48
7274,BYD Atto 3 Premium,60.48
7276,BYD Atto 3 Dynamic,49.92
7290,BYD Atto 3 Premium,60.48
7303,BYD Atto 3 Dynamic,49.92
7306,BYD Atto 3 Premium,60.48
7344,BYD Atto 3 Dynamic,49.92
7347,BYD Atto 3 Dynamic,49.92
7355,BYD Atto 3 Dynamic,49.92
7369,BYD Atto 3 Dynamic,49.92
7373,BYD Atto 3 Dynamic,49.92
7375,BYD Atto 3 Premium,60.48
7380,BYD Atto 3 Premium,60.48
7393,BYD Atto 3 Dynamic,49.92
7422,BYD Atto 3 Premium,60.48
7435,BYD Atto 3 Premium,60.48
7438,BYD Atto 3 Dynamic,49.92
7439,BYD Atto 3 Dynamic,49.92
7440,BYD Atto 3 Dynamic,49.92
7442,BYD Dolphin GLX,44.9
7443,BYD Dolphin GLX,44.9
7459,BYD Atto 3 Premium,60.48
7473,BYD Atto 3 Premium,60.48
7474,Vinfast VF5 Plus,37.23
7475,Vinfast VF5 Plus,37.23
7476,Vinfast VF5 Plus,37.23
7477,Vinfast VF5 Plus,37.23
7478,Vinfast VF5 Plus,37.23
7479,Vinfast VF5 Plus,37.23
7480,Vinfast VF5 Plus,37.23
7481,Vinfast VF5 Plus,37.23
7482,Vinfast VF5 Plus,37.23
7483,BYD Atto 3 Premium,60.48
7485,Vinfast VF5 Plus,37.23
7487,Vinfast VF5 Plus,37.23
7488,Vinfast VF5 Plus,37.23
7501,Volvo EC40 Ultra ,78.0
7506,BYD Atto 3 Premium,60.48
7508,BYD Atto 3 Dynamic,49.92
7511,BYD Atto 3 Dynamic,49.92
7523,Vinfast VF5 Plus,37.23
7527,BYD Atto 3 Dynamic,49.92
7534,BYD Dolphin GLX,44.9
7539,BYD Atto 3 Dynamic,49.92
7540,BYD Atto 3 Premium,60.48
7559,BYD Atto 3 Dynamic,49.92
7561,BYD Dolphin GLX,44.9
7562,BYD Atto 3 Premium,60.48
7596,BYD Atto 3 Dynamic,49.92
7658,BYD Atto 3 Dynamic,49.92
7752,BYD Dolphin GLX,44.9
7760,BYD Atto 3 Premium,60.48
7765,BYD Dolphin GLX,44.9
7768,Vinfast VF5 Plus,37.23
7769,Vinfast VF5 Plus,37.23
7774,BYD Atto 3 Dynamic,49.92
7786,BYD Atto 3 Premium,60.48
7802,Vinfast VF8,87.7
7803,Vinfast VF8,87.7
7804,Vinfast VF8,87.7
7805,Vinfast VF8,87.7
7806,Vinfast VF8,87.7
7918,BYD Atto 3 Dynamic,49.92
7923,BYD Atto 3 Dynamic,49.92
7943,BYD Atto 3 Premium,60.48
7947,BYD Atto 3 Dynamic,49.92
7948,BYD Dolphin GLX,44.9
7954,BYD Atto 3 Premium,60.48
7982,BYD Atto 3 Dynamic,49.92
7998,BYD Atto 3 Dynamic,49.92
8005,BYD Dolphin GLX,44.9
8023,BYD Atto 3 Dynamic,49.92
8030,BYD Dolphin GLX,44.9
8034,BYD Atto 3 Premium,60.48
8035,BYD Atto 3 Premium,60.48
8036,BYD Atto 3 Premium,60.48
8038,BYD Seal Advanced,61.44
8039,BYD Seal Advanced,61.44
8041,BYD Atto 3 Premium,60.48
8046,BYD Atto 3 Premium,60.48
8047,BYD Dolphin GLX,44.9
8048,BYD Atto 3 Premium,60.48
8087,BYD Atto 3 Premium,60.48
8090,BYD Atto 3 Premium,60.48
8094,BYD Atto 3 Dynamic,49.92
8104,BYD Atto 3 Premium,60.48
8116,BYD Atto 3 Premium,60.48
8181,BYD Atto 3 Premium,60.48
8201,BYD Atto 3 Dynamic,49.92
8204,BYD Atto 3 Premium,60.48
8205,BYD Atto 3 Premium,60.48
8206,BYD Atto 3 Premium,60.48
8207,BYD Atto 3 Dynamic,49.92
8210,BYD Dolphin GLX,44.9
8211,BYD Dolphin GLX,44.9
8212,BYD Dolphin GLX,44.9
8238,BYD Atto 3 Premium,60.48
8260,BYD Atto 3 Premium,60.48
8261,BYD Atto 3 Premium,60.48
8264,BYD Atto 3 Premium,60.48
8275,BYD Atto 3 Dynamic,49.92
8278,BYD Atto 3 Dynamic,49.92
8280,BYD Atto 3 Dynamic,49.92
8284,BYD Seal Perfomance,82.56
8285,BYD Atto 3 Premium,60.48
8290,BYD Atto 3 Premium,60.48
8294,BYD Atto 3 Premium,60.48
8306,BYD Atto 3 Dynamic,49.92
8308,BYD Atto 3 Premium,60.48
8336,BYD Atto 3 Premium,60.48
8343,BYD Atto 3 Premium,60.48
8363,BYD Atto 3 Premium,60.48
8369,BYD Atto 3 Premium,60.48
8371,BYD Atto 3 Premium,60.48
8385,BYD Atto 3 Dynamic,49.92
8387,BYD Atto 3 Dynamic,49.92
8392,BYD Atto 3 Dynamic,49.92
8420,BYD Atto 3 Dynamic,49.92
8430,BYD Atto 3 Premium,60.48
8437,BYD Atto 3 Premium,60.48
8461,BYD Atto 3 Dynamic,49.92
8465,BYD Atto 3 Dynamic,49.92
8466,BYD Atto 3 Dynamic,49.92
8467,BYD Atto 3 Dynamic,49.92
8486,BYD Atto 3 Dynamic,49.92
8506,Vinfast VF5 Plus,37.23
8514,BYD Atto 3 Premium,60.48
8515,BYD Atto 3 Premium,60.48
8516,BYD Atto 3 Premium,60.48
8526,BYD Atto 3 Dynamic,49.92
8527,BYD Atto 3 Premium,60.48
8536,BYD Dolphin GLX,44.9
8537,BYD Atto 3 Premium,60.48
8543,BYD Atto 3 Premium,60.48
8551,BYD Atto 3 Premium,60.48
8580,BYD Atto 3 Dynamic,49.92
8596,Vinfast VF5 Plus,37.23
8636,BYD Atto 3 Dynamic,49.92
8646,BYD Atto 3 Dynamic,49.92
8647,Vinfast VF5 Plus,37.23
8649,BYD Atto 3 Premium,60.48
8650,BYD Atto 3 Premium,60.48
8653,BYD Atto 3 Premium,60.48
8659,BYD M6 Performance,55.4
8660,Vinfast VF5 Plus,37.23
8661,BYD Atto 3 Premium,60.48
8667,BYD Atto 3 Premium,60.48
8669,BYD Atto 3 Premium,60.48
8673,Vinfast VF5 Plus,37.23
8699,BYD Atto 3 Premium,60.48
8709,BYD Atto 3 Dynamic,49.92
8718,BYD Atto 3 Premium,60.48
8724,Vinfast VF5 Plus,37.23
8725,Vinfast VF5 Plus,37.23
8732,BYD Atto 3 Dynamic,49.92
8735,BYD Atto 3 Dynamic,49.92
8745,BYD Atto 3 Dynamic,49.92
8747,BYD Atto 3 Premium,60.48
8750,BYD Dolphin GLX,44.9
8751,BYD Atto 3 Premium,60.48
8760,BYD Atto 3 Dynamic,49.92
8761,BYD Atto 3 Dynamic,49.92
8770,BYD Atto 3 Dynamic,49.92
8771,BYD Atto 3 Dynamic,49.92
8786,BYD Atto 3 Premium,60.48
8794,BYD Atto 3 Premium,60.48
8795,BYD Atto 3 Premium,60.48
8803,BYD Atto 3 Premium,60.48
8804,Vinfast VF5 Plus,37.23
8805,Vinfast VF5 Plus,37.23
8814,BYD Atto 3 Premium,60.48
8817,BYD Atto 3 Premium,60.48
8827,Vinfast VF5 Plus,37.23
8832,BYD Atto 3 Premium,60.48
8842,BYD Atto 3 Dynamic,49.92
8846,BYD Atto 3 Dynamic,49.92
8848,BYD Atto 3 Dynamic,49.92
8849,BYD Atto 3 Dynamic,49.92
8874,BYD Seal Advanced,61.44
8881,Vinfast VF5 Plus,37.23
8884,BYD Atto 3 Dynamic,49.92
8887,BYD Atto 3 Premium,60.48
8890,BYD Atto 3 Premium,60.48
8900,BYD Atto 3 Premium,60.48
8922,BYD Atto 3 Premium,60.48
8926,BYD Atto 3 Premium,60.48
8927,BYD Atto 3 Premium,60.48
8928,BYD Atto 3 Premium,60.48
8931,BYD Atto 3 Premium,60.48
8956,Vinfast VF5 Plus,37.23
8957,Vinfast VF5 Plus,37.23
8960,Vinfast VF5 Plus,37.23
8963,Vinfast VF5 Plus,37.23
8964,BYD Dolphin GLX,44.9
8965,Vinfast VF5 Plus,37.23
8967,BYD Atto 3 Premium,60.48
8971,BYD Atto 3 Premium,60.48
8973,Vinfast VF5 Plus,37.23
8977,BYD Atto 3 Premium,60.48
8997,BYD Atto 3 Premium,60.48
9003,BYD Atto 3 Premium,60.48
9004,BYD Atto 3 Premium,60.48
9017,BYD Atto 3 Premium,60.48
9047,Vinfast VF5 Plus,37.23
9067,BYD Atto 3 Dynamic,49.92
9070,BYD Atto 3 Premium,60.48
9091,BYD Atto 3 Dynamic,49.92
9092,BYD Atto 3 Dynamic,49.92
9093,BYD Atto 3 Dynamic,49.92
9097,BYD Dolphin GLX,44.9
9106,BYD Atto 3 Premium,60.48
9110,Vinfast VF5 Plus,37.23
9111,Vinfast VF5 Plus,37.23
9112,Vinfast VF5 Plus,37.23
9113,Vinfast VF5 Plus,37.23
9154,BYD M6 Performance,55.4
9158,BYD Dolphin GLX,44.9
9159,BYD Atto 3 Dynamic,49.92
9164,BYD Atto 3 Dynamic,49.92
9167,BYD Atto 3 Dynamic,49.92
9169,Vinfast VF5 Plus,37.23
9170,Vinfast VF5 Plus,37.23
9185,BYD Atto 3 Dynamic,49.92
9187,BYD Atto 3 Premium,60.48
9197,BYD Atto 3 Dynamic,49.92
9198,BYD Atto 3 Dynamic,49.92
9202,BYD Atto 3 Dynamic,49.92
9208,BYD Atto 3 Dynamic,49.92
9209,BYD Atto 3 Dynamic,49.92
9214,BYD Atto 3 Premium,60.48
9239,BYD Atto 3 Premium,60.48
9246,Vinfast VF5 Plus,37.23
9248,BYD Atto 3 Dynamic,49.92
9269,Vinfast VF5 Plus,37.23
9270,BYD Atto 3 Dynamic,49.92
9273,BYD Dolphin GLX,44.9
9274,BYD Atto 3 Premium,60.48
9286,BYD Atto 3 Dynamic,49.92
9287,BYD Atto 3 Dynamic,49.92
9288,BYD Atto 3 Dynamic,49.92
9289,Vinfast VF5 Plus,37.23
9290,BYD Atto 3 Dynamic,49.92
9291,Vinfast VF5 Plus,37.23
9298,BYD Atto 3 Dynamic,49.92
9301,BYD Atto 3 Dynamic,49.92
9302,BYD Atto 3 Dynamic,49.92
9303,BYD Atto 3 Dynamic,49.92
9305,BYD Dolphin GLX,44.9
9321,BYD Dolphin GLX,44.9
9326,BYD M6 Performance,55.4
9328,BYD Atto 3 Premium,60.48
9329,BYD Atto 3 Premium,60.48
9330,BYD Atto 3 Premium,60.48
9346,BYD Atto 3 Dynamic,49.92
9347,BYD Atto 3 Dynamic,49.92
9356,BYD Atto 3 Dynamic,49.92
9357,BYD Atto 3 Dynamic,49.92
9368,BYD Atto 3 Premium,60.48
9373,Vinfast VF5 Plus,37.23
9379,BYD Atto 3 Premium,60.48
9380,BYD Atto 3 Premium,60.48
9395,BYD Atto 3 Dynamic,49.92
9398,BYD Atto 3 Premium,60.48
9406,BYD Atto 3 Dynamic,49.92
9407,BYD Atto 3 Dynamic,49.92
9408,Vinfast VF5 Plus,37.23
9409,Vinfast VF5 Plus,37.23
9415,Vinfast VF5 Plus,37.23
9416,Vinfast VF5 Plus,37.23
9418,BYD Atto 3 Premium,60.48
9441,BYD Atto 3 Premium,60.48
9444,BYD Atto 3 Dynamic,49.92
9451,BYD Atto 3 Premium,60.48
9458,BYD Atto 3 Dynamic,49.92
9460,BYD Dolphin GLX,44.9
9464,BYD Atto 3 Dynamic,49.92
9465,BYD Atto 3 Dynamic,49.92
9467,BYD Atto 3 Dynamic,49.92
9469,BYD Atto 3 Dynamic,49.92
9470,BYD Atto 3 Dynamic,49.92
9475,BYD Atto 3 Dynamic,49.92
9477,BYD Atto 3 Dynamic,49.92
9485,BYD Atto 3 Dynamic,49.92
9490,BYD Atto 3 Premium,60.48
9491,BYD Atto 3 Dynamic,49.92
9502,BYD Atto 3 Premium,60.48
9514,Vinfast VF5 Plus,37.23
9519,BYD Atto 3 Dynamic,49.92
9520,BYD Atto 3 Premium,60.48
9535,BYD Atto 3 Dynamic,49.92
9542,BYD Atto 3 Premium,60.48
9547,BYD Atto 3 Dynamic,49.92
9549,BYD Atto 3 Premium,60.48
9550,BYD Dolphin GLX,44.9
9551,BYD Atto 3 Dynamic,49.92
9569,BYD Atto 3 Premium,60.48
9571,BYD Atto 3 Dynamic,49.92
9576,BYD Atto 3 Dynamic,49.92
9578,BYD Seal Perfomance,82.56
9584,BYD Atto 3 Premium,60.48
9593,BYD Dolphin GLX,44.9
9599,BYD Atto 3 Premium,60.48
9600,BYD Atto 3 Premium,60.48
9603,BYD Seal Perfomance,82.56
9608,BYD Dolphin GLX,44.9
9609,BYD Atto 3 Premium,60.48
9617,BYD Dolphin GLX,44.9
9618,BYD Atto 3 Premium,60.48
9622,BYD Atto 3 Dynamic,49.92
9628,BYD Dolphin GLX,44.9
9632,BYD Atto 3 Premium,60.48
9634,BYD Atto 3 Premium,60.48
9638,BYD Atto 3 Premium,60.48
9640,BYD Atto 3 Premium,60.48
9647,Vinfast VF5 Plus,37.23
9648,Vinfast VF5 Plus,37.23
9653,BYD Atto 3 Dynamic,49.92
9672,BYD Atto 3 Dynamic,49.92
9679,BYD Atto 3 Dynamic,49.92
9702,Vinfast VF5 Plus,37.23
9739,BYD Atto 3 Premium,60.48
9740,BYD Atto 3 Dynamic,49.92
9765,BYD Atto 3 Premium,60.48
9769,BYD Atto 3 Dynamic,49.92
9782,BYD Atto 3 Dynamic,49.92
9786,BYD Atto 3 Dynamic,49.92
9794,BYD Atto 3 Premium,60.48
9799,BYD Atto 3 Premium,60.48
9804,BYD Atto 3 Premium,60.48
9807,BYD Atto 3 Premium,60.48
9808,BYD Atto 3 Premium,60.48
9812,BYD Atto 3 Premium,60.48
9813,BYD Atto 3 Premium,60.48
9820,BYD Atto 3 Dynamic,49.92
9823,BYD Atto 3 Premium,60.48
9834,BYD Atto 3 Premium,60.48
9838,BYD Atto 3 Premium,60.48
9839,BYD Atto 3 Premium,60.48
9840,BYD Atto 3 Premium,60.48
9845,BYD Atto 3 Dynamic,49.92
9864,BYD Dolphin GLX,44.9
9866,Vinfast VF5 Plus,37.23
9867,BYD Dolphin GLX,44.9
9868,BYD Atto 3 Dynamic,49.92
9874,BYD Dolphin GLX,44.9
9876,BYD Atto 3 Dynamic,49.92
9878,BYD Atto 3 Dynamic,49.92
9882,BYD Atto 3 Premium,60.48
9885,BYD Atto 3 Premium,60.48
9886,Vinfast VF5 Plus,37.23
9895,Vinfast VF5 Plus,37.23
9896,Vinfast VF5 Plus,37.23
9898,BYD Atto 3 Premium,60.48
9900,BYD Dolphin GLX,44.9
9902,Volvo EC40 Ultra ,78.0
9903,Vinfast VF5 Plus,37.23
9915,Volvo EC40 Ultra ,78.0
9925,Volvo EC40 Ultra ,78.0
9926,Volvo EC40 Ultra ,78.0
9928,BYD Atto 3 Dynamic,49.92
9939,BYD Dolphin GLX,44.9
9950,BYD Atto 3 Premium,60.48
9953,BYD Atto 3 Premium,60.48
9965,BYD Seal Perfomance,82.56
9968,BYD Atto 3 Premium,60.48
9969,BYD Dolphin GLX,44.9
9979,BYD Atto 3 Premium,60.48
9983,BYD Atto 3 Premium,60.48
9989,BYD Seal Perfomance,82.56
9992,BYD Atto 3 Premium,60.48
9996,Vinfast VF5 Plus,37.23
9997,Vinfast VF5 Plus,37.23
9998,Vinfast VF5 Plus,37.23
9999,Vinfast VF5 Plus,37.23
10000,Vinfast VF5 Plus,37.23
10001,Vinfast VF5 Plus,37.23
10002,Vinfast VF5 Plus,37.23
10003,Vinfast VF5 Plus,37.23
10004,Vinfast VF5 Plus,37.23
10005,Vinfast VF5 Plus,37.23
10009,BYD Atto 3 Premium,60.48
10012,BYD Atto 3 Dynamic,49.92
10019,BYD Atto 3 Dynamic,49.92
10024,BYD Atto 3 Premium,60.48
10028,BYD Atto 3 Premium,60.48
10035,BYD Atto 3 Dynamic,49.92
10041,BYD Atto 3 Dynamic,49.92
10043,BYD Atto 3 Dynamic,49.92
10047,BYD Seal Perfomance,82.56
10048,BYD Seal Perfomance,82.56
10054,Vinfast VF5,37.23
10056,BYD Atto 3 Premium,60.48
10066,BYD Dolphin GLX,44.9
10082,BYD Atto 3 Premium,60.48
10084,BYD Atto 3 Dynamic,49.92
10108,BYD Atto 3 Dynamic,49.92
10117,BYD Atto 3 Premium,60.48
10119,Volvo EC40 Ultra ,78.0
10155,BYD Atto 3 Premium,60.48
10159,BYD Dolphin GLX,44.9
10162,Vinfast VF5 Plus,37.23
10167,BYD Seal Perfomance,82.56
10172,BYD Atto 3 Premium,60.48
10182,Vinfast VF5 Plus,37.23
10189,Vinfast VF5 Plus,37.23
10194,BYD Atto 3 Premium,60.48
10205,BYD Atto 3 Dynamic,49.92
10208,BYD Atto 3 Dynamic,49.92
10220,BYD Atto 3 Premium,60.48
10228,Volvo EC40 Ultra ,78.0
10229,Volvo EC40 Ultra ,78.0
10230,Volvo EC40 Ultra ,78.0
10242,BYD Dolphin GLX,44.9
10243,BYD Dolphin GLX,44.9
10244,Volvo EC40 Ultra ,78.0
10249,BYD Atto 3 Dynamic,49.92
10254,BYD Atto 3 Premium,60.48
10255,BYD Atto 3 Premium,60.48
10256,Vinfast VF5 Plus,37.23
10258,Vinfast VF5 Plus,37.23
10259,Vinfast VF5 Plus,37.23
10264,Volvo EC40 Ultra ,78.0
10266,Volvo EC40 Ultra ,78.0
10271,Volvo EC40 Ultra ,78.0
10274,Volvo EC40 Ultra ,78.0
10275,Volvo EC40 Ultra ,78.0
10276,Volvo EC40 Ultra ,78.0
10278,Volvo EC40 Ultra ,78.0
10279,Volvo EC40 Ultra ,78.0
10287,BYD Atto 3 Premium,60.48
10295,Volvo EC40 Ultra ,78.0
10301,Volvo EC40 Ultra ,78.0
10307,BYD Atto 3 Premium,60.48
10347,BYD Atto 3 Premium,60.48
10358,BYD Atto 3 Dynamic,49.92
10371,BYD Atto 3 Premium,60.48
10373,BYD Dolphin GLX,44.9
10388,BYD Dolphin GLX,44.9
10390,BYD Atto 3 Premium,60.48
10400,BYD Atto 3 Premium,60.48
10410,BYD Atto 3 Premium,60.48
10416,BYD Atto 3 Premium,60.48
10420,BYD Atto 3 Premium,60.48
10421,BYD M6 Performance,55.4
10422,BYD Atto 3 Dynamic,49.92
10438,BYD Atto 3 Premium,60.48
10472,Volvo EC40 Ultra ,78.0
10473,Volvo EC40 Ultra ,78.0
10476,Volvo EC40 Ultra ,78.0
10483,BYD Atto 3 Premium,60.48
10499,BYD Dolphin GLX,44.9
10510,BYD Seal Perfomance,82.56
10527,BYD Atto 3 Premium,60.48
10528,BYD Dolphin GLX,44.9
10531,BYD M6 Performance,55.4
10537,BYD Atto 3 Premium,60.48
10540,Vinfast VF5 Plus,37.23
10546,BYD Atto 3 Premium,60.48
10549,Vinfast VF5 Plus,37.23
10562,BYD Atto 3 Premium,60.48
10564,BYD Atto 3 Premium,60.48
10567,BYD Atto 3 Dynamic,49.92
10576,BYD Atto 3 Premium,60.48
10577,BYD Atto 3 Premium,60.48
10581,BYD Dolphin GLX,44.9
10605,BYD Atto 3 Dynamic,49.92
10608,BYD Atto 3 Premium,60.48
10662,BYD Atto 3 Premium,60.48
10665,BYD Atto 3 Premium,60.48
10668,BYD Atto 3 Dynamic,49.92
10670,BYD Atto 3 Dynamic,49.92
10671,BYD Atto 3 Premium,60.48
10675,BYD Atto 3 Premium,60.48
10681,BYD Atto 3 Dynamic,49.92
10777,BYD Dolphin GLX,44.9
10787,BYD Atto 3 Premium,60.48
10790,BYD Atto 3 Premium,60.48
10800,Vinfast VF5 Plus,37.23
10812,BYD Atto 3 Dynamic,49.92
10826,BYD Atto 3 Dynamic,49.92
10846,BYD Dolphin GLX,44.9
10852,BYD Atto 3 Premium,60.48
10853,BYD Atto 3 Premium,60.48
10857,BYD Atto 3 Premium,60.48
10876,BYD Seal Perfomance,82.56
10877,BYD Seal Perfomance,82.56
10887,BYD Atto 3 Premium,60.48
10889,BYD Atto 3 Premium,60.48
10895,BYD Atto 3 Premium,60.48
10918,BYD Atto 3 Dynamic,49.92
10919,BYD Seal Perfomance,82.56
10933,BYD Atto 3 Premium,60.48
10945,BYD Atto 3 Dynamic,49.92
10946,BYD Atto 3 Dynamic,49.92
10947,BYD Atto 3 Dynamic,49.92
10948,BYD Atto 3 Dynamic,49.92
10950,BYD Atto 3 Premium,60.48
10955,BYD Atto 3 Dynamic,49.92
10961,BYD Atto 3 Dynamic,49.92
10963,BYD Atto 3 Dynamic,49.92
10966,BYD Atto 3 Dynamic,49.92
10967,BYD Atto 3 Dynamic,49.92
10968,BYD Atto 3 Dynamic,49.92
10969,BYD Atto 3 Dynamic,49.92
10970,BYD Atto 3 Dynamic,49.92
